index,rating
index_15136,5.0
index_15137,5.0
index_15138,5.0
index_15139,5.0
index_15140,5.0
index_15141,5.0
index_15142,1.0
index_15143,5.0
index_15144,1.0
index_15145,5.0
index_15146,1.0
index_15147,1.0
index_15148,1.0
index_15149,1.0
index_15150,1.0
index_15151,5.0
index_15152,5.0
index_15153,5.0
index_15154,5.0
index_15155,1.0
index_15156,1.0
index_15157,5.0
index_15158,5.0
index_15159,5.0
index_15160,5.0
index_15161,5.0
index_15162,1.0
index_15163,5.0
index_15164,5.0
index_15165,5.0
index_15166,1.0
index_15167,1.0
index_15168,5.0
index_15169,1.0
index_15170,5.0
index_15171,5.0
index_15172,1.0
index_15173,5.0
index_15174,1.0
index_15175,5.0
index_15176,5.0
index_15177,5.0
index_15178,5.0
index_15179,5.0
index_15180,1.0
index_15181,5.0
index_15182,5.0
index_15183,5.0
index_15184,1.0
index_15185,1.0
index_15186,1.0
index_15187,5.0
index_15188,1.0
index_15189,5.0
index_15190,5.0
index_15191,5.0
index_15192,5.0
index_15193,5.0
index_15194,1.0
index_15195,5.0
index_15196,5.0
index_15197,1.0
index_15198,1.0
index_15199,5.0
index_15200,1.0
index_15201,5.0
index_15202,5.0
index_15203,1.0
index_15204,5.0
index_15205,1.0
index_15206,1.0
index_15207,5.0
index_15208,1.0
index_15209,5.0
index_15210,1.0
index_15211,1.0
index_15212,5.0
index_15213,1.0
index_15214,5.0
index_15215,5.0
index_15216,5.0
index_15217,1.0
index_15218,1.0
index_15219,1.0
index_15220,1.0
index_15221,5.0
index_15222,5.0
index_15223,5.0
index_15224,1.0
index_15225,5.0
index_15226,5.0
index_15227,1.0
index_15228,1.0
index_15229,1.0
index_15230,5.0
index_15231,5.0
index_15232,5.0
index_15233,5.0
index_15234,5.0
index_15235,5.0
index_15236,5.0
index_15237,5.0
index_15238,1.0
index_15239,1.0
index_15240,1.0
index_15241,1.0
index_15242,5.0
index_15243,1.0
index_15244,5.0
index_15245,5.0
index_15246,5.0
index_15247,1.0
index_15248,5.0
index_15249,1.0
index_15250,5.0
index_15251,1.0
index_15252,5.0
index_15253,5.0
index_15254,5.0
index_15255,5.0
index_15256,5.0
index_15257,1.0
index_15258,5.0
index_15259,1.0
index_15260,1.0
index_15261,1.0
index_15262,5.0
index_15263,5.0
index_15264,5.0
index_15265,5.0
index_15266,5.0
index_15267,1.0
index_15268,1.0
index_15269,1.0
index_15270,1.0
index_15271,1.0
index_15272,1.0
index_15273,1.0
index_15274,5.0
index_15275,5.0
index_15276,5.0
index_15277,5.0
index_15278,5.0
index_15279,1.0
index_15280,5.0
index_15281,1.0
index_15282,1.0
index_15283,5.0
index_15284,1.0
index_15285,5.0
index_15286,1.0
index_15287,1.0
index_15288,5.0
index_15289,5.0
index_15290,1.0
index_15291,1.0
index_15292,1.0
index_15293,5.0
index_15294,5.0
index_15295,1.0
index_15296,5.0
index_15297,5.0
index_15298,1.0
index_15299,5.0
index_15300,1.0
index_15301,5.0
index_15302,5.0
index_15303,5.0
index_15304,1.0
index_15305,5.0
index_15306,5.0
index_15307,5.0
index_15308,1.0
index_15309,1.0
index_15310,1.0
index_15311,5.0
index_15312,1.0
index_15313,1.0
index_15314,1.0
index_15315,5.0
index_15316,5.0
index_15317,5.0
index_15318,1.0
index_15319,1.0
index_15320,5.0
index_15321,5.0
index_15322,5.0
index_15323,5.0
index_15324,5.0
index_15325,5.0
index_15326,1.0
index_15327,1.0
index_15328,1.0
index_15329,5.0
index_15330,5.0
index_15331,5.0
index_15332,1.0
index_15333,1.0
index_15334,5.0
index_15335,1.0
index_15336,5.0
index_15337,5.0
index_15338,5.0
index_15339,5.0
index_15340,5.0
index_15341,5.0
index_15342,1.0
index_15343,5.0
index_15344,5.0
index_15345,5.0
index_15346,1.0
index_15347,1.0
index_15348,5.0
index_15349,5.0
index_15350,5.0
index_15351,5.0
index_15352,5.0
index_15353,5.0
index_15354,5.0
index_15355,1.0
index_15356,5.0
index_15357,5.0
index_15358,5.0
index_15359,1.0
index_15360,1.0
index_15361,5.0
index_15362,5.0
index_15363,5.0
index_15364,5.0
index_15365,5.0
index_15366,1.0
index_15367,5.0
index_15368,5.0
index_15369,1.0
index_15370,5.0
index_15371,5.0
index_15372,1.0
index_15373,1.0
index_15374,5.0
index_15375,1.0
index_15376,1.0
index_15377,1.0
index_15378,5.0
index_15379,1.0
index_15380,5.0
index_15381,1.0
index_15382,5.0
index_15383,5.0
index_15384,1.0
index_15385,1.0
index_15386,5.0
index_15387,5.0
index_15388,5.0
index_15389,1.0
index_15390,1.0
index_15391,5.0
index_15392,5.0
index_15393,1.0
index_15394,5.0
index_15395,1.0
index_15396,5.0
index_15397,5.0
index_15398,1.0
index_15399,5.0
index_15400,5.0
index_15401,5.0
index_15402,5.0
index_15403,5.0
index_15404,1.0
index_15405,1.0
index_15406,5.0
index_15407,5.0
index_15408,5.0
index_15409,1.0
index_15410,5.0
index_15411,5.0
index_15412,5.0
index_15413,1.0
index_15414,1.0
index_15415,5.0
index_15416,5.0
index_15417,5.0
index_15418,1.0
index_15419,5.0
index_15420,5.0
index_15421,5.0
index_15422,1.0
index_15423,5.0
index_15424,1.0
index_15425,1.0
index_15426,5.0
index_15427,5.0
index_15428,5.0
index_15429,5.0
index_15430,1.0
index_15431,5.0
index_15432,5.0
index_15433,5.0
index_15434,5.0
index_15435,5.0
index_15436,5.0
index_15437,1.0
index_15438,5.0
index_15439,5.0
index_15440,5.0
index_15441,5.0
index_15442,5.0
index_15443,5.0
index_15444,5.0
index_15445,5.0
index_15446,5.0
index_15447,5.0
index_15448,1.0
index_15449,5.0
index_15450,5.0
index_15451,5.0
index_15452,1.0
index_15453,1.0
index_15454,1.0
index_15455,5.0
index_15456,5.0
index_15457,5.0
index_15458,5.0
index_15459,5.0
index_15460,1.0
index_15461,5.0
index_15462,5.0
index_15463,5.0
index_15464,5.0
index_15465,1.0
index_15466,1.0
index_15467,5.0
index_15468,5.0
index_15469,5.0
index_15470,1.0
index_15471,5.0
index_15472,1.0
index_15473,1.0
index_15474,1.0
index_15475,1.0
index_15476,5.0
index_15477,5.0
index_15478,1.0
index_15479,5.0
index_15480,5.0
index_15481,5.0
index_15482,5.0
index_15483,1.0
index_15484,1.0
index_15485,1.0
index_15486,5.0
index_15487,1.0
index_15488,5.0
index_15489,1.0
index_15490,1.0
index_15491,1.0
index_15492,5.0
index_15493,5.0
index_15494,5.0
index_15495,5.0
index_15496,5.0
index_15497,1.0
index_15498,1.0
index_15499,1.0
index_15500,1.0
index_15501,1.0
index_15502,1.0
index_15503,5.0
index_15504,1.0
index_15505,5.0
index_15506,1.0
index_15507,1.0
index_15508,1.0
index_15509,5.0
index_15510,5.0
index_15511,5.0
index_15512,5.0
index_15513,1.0
index_15514,5.0
index_15515,5.0
index_15516,1.0
index_15517,1.0
index_15518,1.0
index_15519,5.0
index_15520,1.0
index_15521,5.0
index_15522,5.0
index_15523,5.0
index_15524,1.0
index_15525,5.0
index_15526,1.0
index_15527,1.0
index_15528,1.0
index_15529,5.0
index_15530,5.0
index_15531,5.0
index_15532,5.0
index_15533,5.0
index_15534,5.0
index_15535,5.0
index_15536,5.0
index_15537,1.0
index_15538,1.0
index_15539,1.0
index_15540,1.0
index_15541,5.0
index_15542,1.0
index_15543,5.0
index_15544,5.0
index_15545,1.0
index_15546,1.0
index_15547,1.0
index_15548,5.0
index_15549,5.0
index_15550,5.0
index_15551,5.0
index_15552,5.0
index_15553,5.0
index_15554,1.0
index_15555,5.0
index_15556,5.0
index_15557,5.0
index_15558,5.0
index_15559,5.0
index_15560,1.0
index_15561,5.0
index_15562,1.0
index_15563,5.0
index_15564,5.0
index_15565,1.0
index_15566,1.0
index_15567,5.0
index_15568,1.0
index_15569,5.0
index_15570,5.0
index_15571,5.0
index_15572,5.0
index_15573,5.0
index_15574,1.0
index_15575,5.0
index_15576,5.0
index_15577,5.0
index_15578,5.0
index_15579,1.0
index_15580,1.0
index_15581,1.0
index_15582,1.0
index_15583,5.0
index_15584,1.0
index_15585,1.0
index_15586,5.0
index_15587,5.0
index_15588,5.0
index_15589,1.0
index_15590,1.0
index_15591,1.0
index_15592,5.0
index_15593,5.0
index_15594,1.0
index_15595,1.0
index_15596,1.0
index_15597,5.0
index_15598,5.0
index_15599,5.0
index_15600,5.0
index_15601,5.0
index_15602,5.0
index_15603,5.0
index_15604,5.0
index_15605,5.0
index_15606,1.0
index_15607,5.0
index_15608,1.0
index_15609,1.0
index_15610,5.0
index_15611,5.0
index_15612,1.0
index_15613,5.0
index_15614,1.0
index_15615,5.0
index_15616,1.0
index_15617,5.0
index_15618,1.0
index_15619,5.0
index_15620,1.0
index_15621,5.0
index_15622,5.0
index_15623,5.0
index_15624,5.0
index_15625,5.0
index_15626,5.0
index_15627,1.0
index_15628,5.0
index_15629,5.0
index_15630,1.0
index_15631,1.0
index_15632,1.0
index_15633,5.0
index_15634,1.0
index_15635,5.0
index_15636,1.0
index_15637,1.0
index_15638,5.0
index_15639,5.0
index_15640,5.0
index_15641,5.0
index_15642,5.0
index_15643,1.0
index_15644,1.0
index_15645,1.0
index_15646,1.0
index_15647,5.0
index_15648,5.0
index_15649,5.0
index_15650,5.0
index_15651,1.0
index_15652,1.0
index_15653,5.0
index_15654,1.0
index_15655,5.0
index_15656,5.0
index_15657,5.0
index_15658,5.0
index_15659,1.0
index_15660,5.0
index_15661,1.0
index_15662,5.0
index_15663,5.0
index_15664,5.0
index_15665,1.0
index_15666,1.0
index_15667,1.0
index_15668,1.0
index_15669,5.0
index_15670,5.0
index_15671,1.0
index_15672,1.0
index_15673,5.0
index_15674,1.0
index_15675,5.0
index_15676,5.0
index_15677,5.0
index_15678,1.0
index_15679,5.0
index_15680,1.0
index_15681,1.0
index_15682,1.0
index_15683,1.0
index_15684,1.0
index_15685,1.0
index_15686,1.0
index_15687,1.0
index_15688,5.0
index_15689,5.0
index_15690,5.0
index_15691,1.0
index_15692,5.0
index_15693,1.0
index_15694,5.0
index_15695,1.0
index_15696,5.0
index_15697,5.0
index_15698,1.0
index_15699,1.0
index_15700,5.0
index_15701,5.0
index_15702,5.0
index_15703,5.0
index_15704,5.0
index_15705,5.0
index_15706,5.0
index_15707,5.0
index_15708,1.0
index_15709,1.0
index_15710,1.0
index_15711,1.0
index_15712,1.0
index_15713,5.0
index_15714,5.0
index_15715,5.0
index_15716,1.0
index_15717,1.0
index_15718,5.0
index_15719,5.0
index_15720,1.0
index_15721,5.0
index_15722,5.0
index_15723,5.0
index_15724,5.0
index_15725,5.0
index_15726,5.0
index_15727,5.0
index_15728,5.0
index_15729,5.0
index_15730,1.0
index_15731,1.0
index_15732,5.0
index_15733,5.0
index_15734,5.0
index_15735,1.0
index_15736,1.0
index_15737,5.0
index_15738,5.0
index_15739,1.0
index_15740,1.0
index_15741,5.0
index_15742,5.0
index_15743,5.0
index_15744,5.0
index_15745,1.0
index_15746,1.0
index_15747,5.0
index_15748,5.0
index_15749,5.0
index_15750,5.0
index_15751,1.0
index_15752,5.0
index_15753,1.0
index_15754,5.0
index_15755,5.0
index_15756,1.0
index_15757,5.0
index_15758,5.0
index_15759,1.0
index_15760,5.0
index_15761,1.0
index_15762,5.0
index_15763,1.0
index_15764,5.0
index_15765,5.0
index_15766,5.0
index_15767,5.0
index_15768,1.0
index_15769,1.0
index_15770,1.0
index_15771,5.0
index_15772,5.0
index_15773,1.0
index_15774,5.0
index_15775,1.0
index_15776,1.0
index_15777,5.0
index_15778,1.0
index_15779,1.0
index_15780,5.0
index_15781,1.0
index_15782,5.0
index_15783,1.0
index_15784,1.0
index_15785,1.0
index_15786,5.0
index_15787,5.0
index_15788,5.0
index_15789,1.0
index_15790,1.0
index_15791,5.0
index_15792,5.0
index_15793,1.0
index_15794,5.0
index_15795,1.0
index_15796,5.0
index_15797,5.0
index_15798,1.0
index_15799,1.0
index_15800,1.0
index_15801,1.0
index_15802,1.0
index_15803,1.0
index_15804,5.0
index_15805,1.0
index_15806,1.0
index_15807,1.0
index_15808,5.0
index_15809,1.0
index_15810,5.0
index_15811,1.0
index_15812,5.0
index_15813,1.0
index_15814,5.0
index_15815,1.0
index_15816,1.0
index_15817,5.0
index_15818,5.0
index_15819,5.0
index_15820,5.0
index_15821,5.0
index_15822,1.0
index_15823,1.0
index_15824,5.0
index_15825,1.0
index_15826,5.0
index_15827,1.0
index_15828,5.0
index_15829,5.0
index_15830,5.0
index_15831,5.0
index_15832,1.0
index_15833,1.0
index_15834,1.0
index_15835,5.0
index_15836,1.0
index_15837,5.0
index_15838,1.0
index_15839,1.0
index_15840,1.0
index_15841,5.0
index_15842,5.0
index_15843,5.0
index_15844,5.0
index_15845,1.0
index_15846,5.0
index_15847,5.0
index_15848,1.0
index_15849,1.0
index_15850,5.0
index_15851,5.0
index_15852,5.0
index_15853,1.0
index_15854,1.0
index_15855,5.0
index_15856,1.0
index_15857,5.0
index_15858,5.0
index_15859,5.0
index_15860,1.0
index_15861,1.0
index_15862,1.0
index_15863,1.0
index_15864,5.0
index_15865,5.0
index_15866,5.0
index_15867,5.0
index_15868,1.0
index_15869,5.0
index_15870,1.0
index_15871,1.0
index_15872,1.0
index_15873,5.0
index_15874,1.0
index_15875,5.0
index_15876,5.0
index_15877,5.0
index_15878,5.0
index_15879,1.0
index_15880,5.0
index_15881,5.0
index_15882,1.0
index_15883,1.0
index_15884,5.0
index_15885,5.0
index_15886,5.0
index_15887,5.0
index_15888,5.0
index_15889,1.0
index_15890,5.0
index_15891,5.0
index_15892,1.0
index_15893,5.0
index_15894,5.0
index_15895,5.0
index_15896,5.0
index_15897,1.0
index_15898,1.0
index_15899,1.0
index_15900,5.0
index_15901,5.0
index_15902,5.0
index_15903,5.0
index_15904,5.0
index_15905,5.0
index_15906,5.0
index_15907,1.0
index_15908,5.0
index_15909,1.0
index_15910,1.0
index_15911,5.0
index_15912,1.0
index_15913,1.0
index_15914,1.0
index_15915,1.0
index_15916,1.0
index_15917,5.0
index_15918,5.0
index_15919,5.0
index_15920,5.0
index_15921,5.0
index_15922,1.0
index_15923,5.0
index_15924,5.0
index_15925,1.0
index_15926,5.0
index_15927,5.0
index_15928,5.0
index_15929,5.0
index_15930,1.0
index_15931,5.0
index_15932,1.0
index_15933,1.0
index_15934,5.0
index_15935,5.0
index_15936,1.0
index_15937,5.0
index_15938,5.0
index_15939,1.0
index_15940,5.0
index_15941,1.0
index_15942,5.0
index_15943,1.0
index_15944,5.0
index_15945,1.0
index_15946,5.0
index_15947,5.0
index_15948,5.0
index_15949,5.0
index_15950,5.0
index_15951,1.0
index_15952,1.0
index_15953,1.0
index_15954,5.0
index_15955,5.0
index_15956,1.0
index_15957,1.0
index_15958,5.0
index_15959,5.0
index_15960,1.0
index_15961,1.0
index_15962,5.0
index_15963,5.0
index_15964,5.0
index_15965,5.0
index_15966,1.0
index_15967,1.0
index_15968,5.0
index_15969,1.0
index_15970,5.0
index_15971,5.0
index_15972,5.0
index_15973,5.0
index_15974,5.0
index_15975,1.0
index_15976,5.0
index_15977,1.0
index_15978,1.0
index_15979,5.0
index_15980,5.0
index_15981,5.0
index_15982,5.0
index_15983,1.0
index_15984,5.0
index_15985,5.0
index_15986,1.0
index_15987,1.0
index_15988,1.0
index_15989,5.0
index_15990,5.0
index_15991,5.0
index_15992,1.0
index_15993,5.0
index_15994,5.0
index_15995,5.0
index_15996,5.0
index_15997,1.0
index_15998,5.0
index_15999,5.0
index_16000,5.0
index_16001,5.0
index_16002,5.0
index_16003,1.0
index_16004,5.0
index_16005,5.0
index_16006,1.0
index_16007,1.0
index_16008,1.0
index_16009,1.0
index_16010,5.0
index_16011,1.0
index_16012,5.0
index_16013,1.0
index_16014,1.0
index_16015,5.0
index_16016,5.0
index_16017,5.0
index_16018,1.0
index_16019,1.0
index_16020,5.0
index_16021,5.0
index_16022,5.0
index_16023,5.0
index_16024,5.0
index_16025,5.0
index_16026,1.0
index_16027,5.0
index_16028,1.0
index_16029,1.0
index_16030,5.0
index_16031,1.0
index_16032,1.0
index_16033,1.0
index_16034,1.0
index_16035,1.0
index_16036,5.0
index_16037,1.0
index_16038,1.0
index_16039,5.0
index_16040,5.0
index_16041,5.0
index_16042,5.0
index_16043,1.0
index_16044,1.0
index_16045,1.0
index_16046,5.0
index_16047,1.0
index_16048,1.0
index_16049,1.0
index_16050,1.0
index_16051,1.0
index_16052,5.0
index_16053,5.0
index_16054,5.0
index_16055,1.0
index_16056,1.0
index_16057,1.0
index_16058,5.0
index_16059,5.0
index_16060,5.0
index_16061,5.0
index_16062,1.0
index_16063,5.0
index_16064,1.0
index_16065,5.0
index_16066,5.0
index_16067,5.0
index_16068,5.0
index_16069,1.0
index_16070,1.0
index_16071,1.0
index_16072,5.0
index_16073,5.0
index_16074,5.0
index_16075,1.0
index_16076,5.0
index_16077,1.0
index_16078,5.0
index_16079,1.0
index_16080,5.0
index_16081,1.0
index_16082,1.0
index_16083,5.0
index_16084,5.0
index_16085,5.0
index_16086,5.0
index_16087,1.0
index_16088,1.0
index_16089,5.0
index_16090,5.0
index_16091,1.0
index_16092,1.0
index_16093,1.0
index_16094,1.0
index_16095,5.0
index_16096,1.0
index_16097,5.0
index_16098,1.0
index_16099,1.0
index_16100,5.0
index_16101,5.0
index_16102,1.0
index_16103,5.0
index_16104,5.0
index_16105,5.0
index_16106,5.0
index_16107,5.0
index_16108,5.0
index_16109,5.0
index_16110,5.0
index_16111,5.0
index_16112,1.0
index_16113,1.0
index_16114,1.0
index_16115,5.0
index_16116,5.0
index_16117,1.0
index_16118,5.0
index_16119,5.0
index_16120,1.0
index_16121,5.0
index_16122,1.0
index_16123,1.0
index_16124,1.0
index_16125,5.0
index_16126,1.0
index_16127,5.0
index_16128,1.0
index_16129,1.0
index_16130,5.0
index_16131,5.0
index_16132,1.0
index_16133,5.0
index_16134,1.0
index_16135,1.0
index_16136,5.0
index_16137,5.0
index_16138,1.0
index_16139,5.0
index_16140,1.0
index_16141,1.0
index_16142,5.0
index_16143,5.0
index_16144,5.0
index_16145,5.0
index_16146,1.0
index_16147,5.0
index_16148,1.0
index_16149,1.0
index_16150,1.0
index_16151,1.0
index_16152,5.0
index_16153,1.0
index_16154,1.0
index_16155,5.0
index_16156,5.0
index_16157,5.0
index_16158,5.0
index_16159,1.0
index_16160,5.0
index_16161,1.0
index_16162,1.0
index_16163,1.0
index_16164,1.0
index_16165,5.0
index_16166,5.0
index_16167,1.0
index_16168,5.0
index_16169,1.0
index_16170,1.0
index_16171,5.0
index_16172,5.0
index_16173,5.0
index_16174,1.0
index_16175,1.0
index_16176,1.0
index_16177,5.0
index_16178,1.0
index_16179,5.0
index_16180,5.0
index_16181,1.0
index_16182,5.0
index_16183,5.0
index_16184,5.0
index_16185,5.0
index_16186,5.0
index_16187,5.0
index_16188,5.0
index_16189,5.0
index_16190,1.0
index_16191,1.0
index_16192,1.0
index_16193,5.0
index_16194,1.0
index_16195,5.0
index_16196,5.0
index_16197,5.0
index_16198,5.0
index_16199,1.0
index_16200,5.0
index_16201,5.0
index_16202,5.0
index_16203,5.0
index_16204,1.0
index_16205,5.0
index_16206,5.0
index_16207,5.0
index_16208,5.0
index_16209,5.0
index_16210,1.0
index_16211,5.0
index_16212,5.0
index_16213,5.0
index_16214,5.0
index_16215,5.0
index_16216,1.0
index_16217,5.0
index_16218,1.0
index_16219,1.0
index_16220,1.0
index_16221,5.0
index_16222,5.0
index_16223,5.0
index_16224,5.0
index_16225,5.0
index_16226,1.0
index_16227,1.0
index_16228,1.0
index_16229,1.0
index_16230,5.0
index_16231,5.0
index_16232,1.0
index_16233,5.0
index_16234,5.0
index_16235,1.0
index_16236,5.0
index_16237,1.0
index_16238,5.0
index_16239,1.0
index_16240,1.0
index_16241,5.0
index_16242,1.0
index_16243,1.0
index_16244,5.0
index_16245,5.0
index_16246,5.0
index_16247,1.0
index_16248,5.0
index_16249,5.0
index_16250,5.0
index_16251,5.0
index_16252,5.0
index_16253,1.0
index_16254,1.0
index_16255,5.0
index_16256,5.0
index_16257,1.0
index_16258,1.0
index_16259,5.0
index_16260,1.0
index_16261,1.0
index_16262,5.0
index_16263,1.0
index_16264,5.0
index_16265,1.0
index_16266,5.0
index_16267,1.0
index_16268,5.0
index_16269,5.0
index_16270,1.0
index_16271,1.0
index_16272,5.0
index_16273,5.0
index_16274,5.0
index_16275,1.0
index_16276,5.0
index_16277,5.0
index_16278,5.0
index_16279,5.0
index_16280,5.0
index_16281,5.0
index_16282,5.0
index_16283,5.0
index_16284,5.0
index_16285,1.0
index_16286,5.0
index_16287,5.0
index_16288,1.0
index_16289,1.0
index_16290,1.0
index_16291,1.0
index_16292,5.0
index_16293,1.0
index_16294,5.0
index_16295,1.0
index_16296,5.0
index_16297,1.0
index_16298,5.0
index_16299,5.0
index_16300,5.0
index_16301,5.0
index_16302,5.0
index_16303,1.0
index_16304,5.0
index_16305,1.0
index_16306,5.0
index_16307,1.0
index_16308,1.0
index_16309,1.0
index_16310,5.0
index_16311,1.0
index_16312,5.0
index_16313,1.0
index_16314,1.0
index_16315,1.0
index_16316,5.0
index_16317,5.0
index_16318,1.0
index_16319,5.0
index_16320,5.0
index_16321,5.0
index_16322,1.0
index_16323,5.0
index_16324,1.0
index_16325,5.0
index_16326,1.0
index_16327,1.0
index_16328,5.0
index_16329,5.0
index_16330,5.0
index_16331,1.0
index_16332,1.0
index_16333,5.0
index_16334,5.0
index_16335,1.0
index_16336,1.0
index_16337,1.0
index_16338,5.0
index_16339,5.0
index_16340,5.0
index_16341,1.0
index_16342,1.0
index_16343,5.0
index_16344,5.0
index_16345,5.0
index_16346,5.0
index_16347,5.0
index_16348,1.0
index_16349,1.0
index_16350,5.0
index_16351,5.0
index_16352,5.0
index_16353,5.0
index_16354,5.0
index_16355,5.0
index_16356,5.0
index_16357,5.0
index_16358,1.0
index_16359,1.0
index_16360,5.0
index_16361,5.0
index_16362,1.0
index_16363,1.0
index_16364,5.0
index_16365,5.0
index_16366,1.0
index_16367,5.0
index_16368,1.0
index_16369,1.0
index_16370,1.0
index_16371,1.0
index_16372,5.0
index_16373,5.0
index_16374,1.0
index_16375,5.0
index_16376,1.0
index_16377,5.0
index_16378,5.0
index_16379,5.0
index_16380,5.0
index_16381,5.0
index_16382,5.0
index_16383,1.0
index_16384,5.0
index_16385,1.0
index_16386,5.0
index_16387,5.0
index_16388,1.0
index_16389,5.0
index_16390,5.0
index_16391,5.0
index_16392,1.0
index_16393,1.0
index_16394,1.0
index_16395,1.0
index_16396,5.0
index_16397,5.0
index_16398,1.0
index_16399,5.0
index_16400,1.0
index_16401,1.0
index_16402,5.0
index_16403,1.0
index_16404,1.0
index_16405,5.0
index_16406,1.0
index_16407,5.0
index_16408,5.0
index_16409,5.0
index_16410,1.0
index_16411,5.0
index_16412,1.0
index_16413,1.0
index_16414,5.0
index_16415,5.0
index_16416,5.0
index_16417,5.0
index_16418,5.0
index_16419,1.0
index_16420,1.0
index_16421,1.0
index_16422,5.0
index_16423,1.0
index_16424,5.0
index_16425,5.0
index_16426,5.0
index_16427,5.0
index_16428,1.0
index_16429,1.0
index_16430,5.0
index_16431,5.0
index_16432,5.0
index_16433,1.0
index_16434,5.0
index_16435,5.0
index_16436,5.0
index_16437,5.0
index_16438,1.0
index_16439,5.0
index_16440,5.0
index_16441,1.0
index_16442,5.0
index_16443,1.0
index_16444,1.0
index_16445,1.0
index_16446,1.0
index_16447,1.0
index_16448,1.0
index_16449,1.0
index_16450,5.0
index_16451,1.0
index_16452,5.0
index_16453,1.0
index_16454,5.0
index_16455,5.0
index_16456,5.0
index_16457,5.0
index_16458,5.0
index_16459,5.0
index_16460,5.0
index_16461,1.0
index_16462,1.0
index_16463,1.0
index_16464,5.0
index_16465,1.0
index_16466,1.0
index_16467,1.0
index_16468,5.0
index_16469,1.0
index_16470,5.0
index_16471,1.0
index_16472,1.0
index_16473,1.0
index_16474,5.0
index_16475,1.0
index_16476,5.0
index_16477,1.0
index_16478,5.0
index_16479,5.0
index_16480,5.0
index_16481,5.0
index_16482,5.0
index_16483,5.0
index_16484,1.0
index_16485,1.0
index_16486,5.0
index_16487,1.0
index_16488,1.0
index_16489,5.0
index_16490,5.0
index_16491,5.0
index_16492,5.0
index_16493,1.0
index_16494,5.0
index_16495,1.0
index_16496,1.0
index_16497,5.0
index_16498,5.0
index_16499,5.0
index_16500,1.0
index_16501,5.0
index_16502,5.0
index_16503,5.0
index_16504,1.0
index_16505,5.0
index_16506,5.0
index_16507,5.0
index_16508,1.0
index_16509,5.0
index_16510,1.0
index_16511,1.0
index_16512,5.0
index_16513,5.0
index_16514,1.0
index_16515,5.0
index_16516,1.0
index_16517,5.0
index_16518,1.0
index_16519,5.0
index_16520,5.0
index_16521,5.0
index_16522,5.0
index_16523,1.0
index_16524,5.0
index_16525,5.0
index_16526,1.0
index_16527,1.0
index_16528,5.0
index_16529,5.0
index_16530,5.0
index_16531,5.0
index_16532,5.0
index_16533,5.0
index_16534,5.0
index_16535,5.0
index_16536,1.0
index_16537,5.0
index_16538,1.0
index_16539,5.0
index_16540,5.0
index_16541,1.0
index_16542,5.0
index_16543,5.0
index_16544,5.0
index_16545,1.0
index_16546,5.0
index_16547,5.0
index_16548,1.0
index_16549,1.0
index_16550,1.0
index_16551,1.0
index_16552,1.0
index_16553,5.0
index_16554,5.0
index_16555,5.0
index_16556,5.0
index_16557,5.0
index_16558,5.0
index_16559,5.0
index_16560,1.0
index_16561,1.0
index_16562,1.0
index_16563,1.0
index_16564,1.0
index_16565,1.0
index_16566,5.0
index_16567,5.0
index_16568,5.0
index_16569,1.0
index_16570,5.0
index_16571,1.0
index_16572,5.0
index_16573,1.0
index_16574,1.0
index_16575,1.0
index_16576,1.0
index_16577,1.0
index_16578,5.0
index_16579,1.0
index_16580,1.0
index_16581,5.0
index_16582,1.0
index_16583,5.0
index_16584,5.0
index_16585,5.0
index_16586,1.0
index_16587,5.0
index_16588,1.0
index_16589,1.0
index_16590,5.0
index_16591,5.0
index_16592,5.0
index_16593,5.0
index_16594,5.0
index_16595,5.0
index_16596,5.0
index_16597,5.0
index_16598,5.0
index_16599,1.0
index_16600,1.0
index_16601,5.0
index_16602,1.0
index_16603,1.0
index_16604,1.0
index_16605,1.0
index_16606,1.0
index_16607,1.0
index_16608,1.0
index_16609,1.0
index_16610,5.0
index_16611,5.0
index_16612,1.0
index_16613,5.0
index_16614,1.0
index_16615,1.0
index_16616,1.0
index_16617,5.0
index_16618,5.0
index_16619,5.0
index_16620,1.0
index_16621,5.0
index_16622,5.0
index_16623,5.0
index_16624,5.0
index_16625,5.0
index_16626,1.0
index_16627,5.0
index_16628,5.0
index_16629,5.0
index_16630,1.0
index_16631,1.0
index_16632,5.0
index_16633,5.0
index_16634,1.0
index_16635,1.0
index_16636,5.0
index_16637,5.0
index_16638,5.0
index_16639,5.0
index_16640,5.0
index_16641,1.0
index_16642,1.0
index_16643,5.0
index_16644,1.0
index_16645,1.0
index_16646,5.0
index_16647,1.0
index_16648,1.0
index_16649,5.0
index_16650,5.0
index_16651,1.0
index_16652,1.0
index_16653,5.0
index_16654,1.0
index_16655,5.0
index_16656,5.0
index_16657,1.0
index_16658,1.0
index_16659,5.0
index_16660,1.0
index_16661,1.0
index_16662,5.0
index_16663,1.0
index_16664,5.0
index_16665,5.0
index_16666,5.0
index_16667,5.0
index_16668,5.0
index_16669,1.0
index_16670,5.0
index_16671,1.0
index_16672,1.0
index_16673,5.0
index_16674,1.0
index_16675,5.0
index_16676,5.0
index_16677,1.0
index_16678,1.0
index_16679,5.0
index_16680,1.0
index_16681,1.0
index_16682,5.0
index_16683,1.0
index_16684,1.0
index_16685,5.0
index_16686,1.0
index_16687,5.0
index_16688,5.0
index_16689,5.0
index_16690,5.0
